871.04,59617.34,-27.59,142.28,1.7706e+18,1.6650e+17,178.12,15.38,1.7554e+18,180.94
884.98,59630.44,-27.60,142.36,1.4722e+18,9.6605e+16,179.57,11.54,1.4338e+18,185.89
898.92,59643.54,-27.60,142.44,1.2031e+18,8.4057e+16,184.77,10.98,1.1780e+18,190.76
912.93,59656.64,-27.61,142.53,9.9552e+17,7.1800e+16,187.64,7.12,9.7218e+17,195.57
926.88,59669.74,-27.62,142.61,8.2881e+17,6.2419e+16,190.77,7.52,8.0706e+17,200.28
940.84,59682.84,-27.63,142.69,6.9741e+17,5.2560e+16,194.03,7.78,6.7316e+17,204.91
954.80,59695.95,-27.64,142.77,5.7692e+17,4.5690e+16,199.75,8.45,5.6398e+17,209.45
968.76,59709.06,-27.65,142.86,4.7199e+17,4.0220e+16,208.80,9.17,4.7449e+17,213.91
982.73,59722.17,-27.66,142.94,3.8557e+17,3.4870e+16,218.14,9.40,4.0079e+17,218.29
996.71,59735.28,-27.67,143.02,3.2124e+17,2.9209e+16,226.27,10.38,3.3979e+17,222.58
1010.68,59748.39,-27.68,143.10,2.8032e+17,2.5526e+16,230.43,11.12,2.8910e+17,226.80
1024.67,59761.51,-27.69,143.19,2.3942e+17,2.1665e+16,231.50,10.81,2.4679e+17,230.93
1038.65,59774.62,-27.70,143.27,2.1190e+17,1.8879e+16,228.43,10.45,2.1134e+17,234.98
1052.59,59787.74,-27.71,143.35,1.8506e+17,1.6404e+16,226.65,10.83,1.8164e+17,238.93
1066.58,59800.86,-27.72,143.43,1.6516e+17,1.3333e+16,226.99,10.65,1.5646e+17,242.81
1080.53,59813.98,-27.73,143.52,1.3606e+17,1.1370e+16,234.31,11.60,1.3522e+17,246.60
1094.53,59827.10,-27.74,143.60,1.1193e+17,1.0021e+16,252.91,12.11,1.1709e+17,250.33
1108.49,59840.22,-27.75,143.68,8.9518e+16,8.6820e+15,286.60,14.77,1.0170e+17,253.96
1122.50,59853.35,-27.76,143.77,6.9923e+16,7.8103e+15,316.85,18.39,8.8484e+16,257.52
1136.46,59866.47,-27.77,143.85,5.8806e+16,7.0705e+15,327.74,20.03,7.7202e+16,261.00
1150.49,59879.60,-27.78,143.93,5.8974e+16,6.6715e+15,313.55,19.14,6.7463e+16,264.41
1164.46,59892.73,-27.79,144.01,5.9485e+16,6.1037e+15,291.72,17.38,5.9104e+16,267.73
1178.43,59905.86,-27.80,144.10,5.5009e+16,5.5414e+15,277.43,17.24,5.1881e+16,270.97
1192.41,59918.99,-27.81,144.18,4.6252e+16,4.8802e+15,280.13,16.67,4.5623e+16,274.14
1206.40,59932.13,-27.82,144.26,4.0782e+16,4.4411e+15,292.36,18.60,4.0191e+16,277.24
1220.39,59945.26,-27.83,144.34,3.5525e+16,3.8847e+15,301.04,18.36,3.5465e+16,280.26
1234.38,59958.40,-27.84,144.43,3.1461e+16,3.6142e+15,300.95,17.59,3.1346e+16,283.21
1248.38,59971.54,-27.85,144.51,2.9290e+16,3.4139e+15,296.86,18.79,2.7747e+16,286.09
1262.38,59984.68,-27.86,144.59,2.6902e+16,3.0432e+15,289.82,18.48,2.4598e+16,288.91
1276.39,59997.82,-27.87,144.67,2.4500e+16,2.7694e+15,285.36,18.13,2.1837e+16,291.65
1290.35,60010.97,-27.87,144.76,2.1726e+16,2.3897e+15,286.82,18.72,1.9421e+16,294.31
1304.36,60024.11,-27.88,144.84,1.9005e+16,2.2027e+15,295.37,19.32,1.7287e+16,296.92
1318.39,60037.26,-27.89,144.92,1.6604e+16,2.0453e+15,303.15,21.21,1.5407e+16,299.47
1332.35,60050.40,-27.90,145.01,1.4390e+16,1.7967e+15,306.44,21.32,1.3754e+16,301.94
1346.39,60063.55,-27.91,145.09,1.3660e+16,1.7105e+15,301.03,22.10,1.2287e+16,304.35
1360.36,60076.71,-27.92,145.17,1.2582e+16,1.6743e+15,287.72,21.10,1.0993e+16,306.70
1374.35,60089.86,-27.93,145.25,1.1861e+16,1.5544e+15,275.56,19.76,9.8461e+15,308.98
1388.39,60103.01,-27.94,145.34,1.0669e+16,1.4347e+15,284.96,22.94,8.8238e+15,311.22
1402.38,60116.17,-27.95,145.42,8.7060e+15,1.3288e+15,311.79,28.62,7.9189e+15,313.38
