696.17,55487.46,72.75,-87.64,3.3461e+18,2.5914e+17,305.83,22.37,3.5550e+18,291.97
710.16,55501.41,72.75,-87.76,3.1036e+18,1.5002e+17,289.89,13.82,3.0515e+18,297.88
724.17,55515.37,72.75,-87.87,2.7816e+18,1.3561e+17,282.89,12.62,2.6247e+18,304.08
738.18,55529.32,72.75,-87.99,2.3114e+18,1.2038e+17,298.30,14.35,2.2625e+18,310.54
752.20,55543.28,72.76,-88.10,1.9227e+18,1.0335e+17,311.79,8.09,1.9550e+18,317.23
766.15,55557.24,72.76,-88.22,1.6315e+18,9.4049e+16,329.20,8.62,1.6951e+18,324.05
780.19,55571.20,72.76,-88.33,1.3960e+18,8.2240e+16,343.16,9.27,1.4722e+18,331.03
794.16,55585.16,72.76,-88.45,1.2119e+18,7.2704e+16,347.34,9.57,1.2833e+18,338.02
808.23,55599.13,72.76,-88.56,1.1023e+18,6.7871e+16,346.60,9.30,1.1208e+18,345.05
822.21,55613.09,72.76,-88.68,1.0114e+18,6.1264e+16,346.51,9.93,9.8247e+17,351.97
836.21,55627.06,72.76,-88.79,9.1430e+17,5.4546e+16,349.49,10.17,8.6371e+17,358.78
850.22,55641.02,72.76,-88.91,7.8334e+17,4.9979e+16,356.10,10.63,7.6147e+17,365.40
864.24,55654.99,72.77,-89.03,6.6514e+17,4.4036e+16,365.53,10.59,6.7322e+17,371.80
878.27,55668.96,72.77,-89.14,5.8564e+17,3.8200e+16,373.87,11.65,5.9683e+17,377.93
892.32,55682.93,72.77,-89.26,5.3110e+17,3.4141e+16,382.20,11.91,5.3051e+17,383.77
906.28,55696.91,72.77,-89.37,4.8410e+17,3.2292e+16,390.82,11.90,4.7312e+17,389.24
920.34,55710.88,72.77,-89.49,4.2934e+17,2.9978e+16,399.63,12.48,4.2264e+17,394.40
934.33,55724.86,72.77,-89.60,3.6657e+17,2.6285e+16,402.01,12.89,3.7867e+17,399.18
948.32,55738.84,72.77,-89.72,3.2722e+17,2.4220e+16,398.23,13.07,3.4000e+17,403.61
962.42,55752.81,72.77,-89.83,3.1395e+17,2.2325e+16,393.01,12.95,3.0566e+17,407.71
976.43,55766.79,72.78,-89.95,3.1114e+17,2.0433e+16,386.93,12.59,2.7549e+17,411.44
990.46,55780.78,72.78,-90.06,2.7664e+17,1.8278e+16,378.90,12.65,2.4871e+17,414.85
1004.40,55794.76,72.78,-90.18,2.3552e+17,1.6506e+16,377.68,13.02,2.2501e+17,417.92
1018.45,55808.74,72.78,-90.29,2.1032e+17,1.4699e+16,392.45,13.57,2.0373e+17,420.72
1032.51,55822.73,72.78,-90.41,1.9191e+17,1.3257e+16,414.37,14.50,1.8469e+17,423.24
1046.49,55836.71,72.78,-90.52,1.6367e+17,1.2285e+16,425.00,13.89,1.6772e+17,425.49
1060.57,55850.70,72.78,-90.64,1.3800e+17,1.1281e+16,425.55,14.98,1.5237e+17,427.52
1074.57,55864.69,72.78,-90.75,1.3267e+17,1.0404e+16,425.85,15.57,1.3864e+17,429.33
1088.58,55878.68,72.78,-90.87,1.2974e+17,9.1823e+15,434.21,16.49,1.2625e+17,430.94
1102.60,55892.68,72.79,-90.98,1.1487e+17,8.2824e+15,449.55,16.56,1.1504e+17,432.37
1116.63,55906.67,72.79,-91.10,9.5201e+16,7.8902e+15,473.38,18.64,1.0490e+17,433.64
1130.67,55920.66,72.79,-91.21,7.7917e+16,7.1756e+15,496.57,20.60,9.5706e+16,434.77
1144.72,55934.66,72.79,-91.33,7.0994e+16,6.7360e+15,503.36,19.52,8.7361e+16,435.77
1158.78,55948.66,72.79,-91.44,7.0671e+16,6.1640e+15,488.98,19.94,7.9778e+16,436.65
1172.77,55962.66,72.79,-91.56,7.4889e+16,5.9670e+15,464.96,19.18,7.2924e+16,437.43
1186.85,55976.66,72.79,-91.67,7.0785e+16,5.4731e+15,444.88,17.13,6.6642e+16,438.11
1200.85,55990.66,72.79,-91.79,6.2259e+16,4.8939e+15,439.14,16.45,6.0955e+16,438.72
1214.96,56004.66,72.79,-91.90,5.4521e+16,4.6942e+15,447.86,17.35,5.5736e+16,439.25
1228.98,56018.67,72.80,-92.02,4.9021e+16,4.1707e+15,462.75,19.56,5.1004e+16,439.72
1243.01,56032.67,72.80,-92.13,4.5224e+16,3.8237e+15,470.87,19.21,4.6682e+16,440.13
1257.06,56046.68,72.80,-92.24,4.1566e+16,3.6896e+15,474.35,21.28,4.2735e+16,440.50
1271.11,56060.69,72.80,-92.36,3.8697e+16,3.5607e+15,475.80,21.22,3.9126e+16,440.82
1285.18,56074.70,72.80,-92.47,3.5270e+16,3.2309e+15,470.46,20.26,3.5827e+16,441.10
1299.16,56088.71,72.80,-92.59,3.2333e+16,3.0339e+15,456.44,20.82,3.2829e+16,441.34
1313.25,56102.72,72.80,-92.70,3.1147e+16,2.9481e+15,440.26,19.69,3.0067e+16,441.56
1327.25,56116.74,72.80,-92.82,3.1013e+16,2.7266e+15,430.52,20.68,2.7555e+16,441.74
1341.36,56130.75,72.80,-92.93,2.8864e+16,2.5191e+15,431.48,20.65,2.5240e+16,441.91
1355.38,56144.77,72.81,-93.05,2.4542e+16,2.3154e+15,443.21,22.86,2.3134e+16,442.06
1369.42,56158.79,72.81,-93.16,2.0751e+16,2.2394e+15,463.16,24.71,2.1205e+16,442.18
1383.46,56172.81,72.81,-93.28,1.8232e+16,2.1814e+15,479.82,26.54,1.9437e+16,442.30
1397.52,56186.83,72.81,-93.39,1.7291e+16,2.0306e+15,478.86,27.76,1.7818e+16,442.39
1411.59,56200.85,72.81,-93.51,1.6836e+16,1.9175e+15,458.15,24.99,1.6333e+16,442.48
1425.66,56214.87,72.81,-93.62,1.6609e+16,1.7935e+15,434.01,22.95,1.4973e+16,442.56
1439.75,56228.90,72.81,-93.74,1.5919e+16,1.6642e+15,421.09,22.45,1.3726e+16,442.62
1453.76,56242.93,72.81,-93.85,1.4566e+16,1.6212e+15,421.39,23.04,1.2590e+16,442.68
1467.86,56256.95,72.81,-93.97,1.2494e+16,1.5252e+15,426.60,25.04,1.1542e+16,442.73
1481.89,56270.98,72.82,-94.08,1.0826e+16,1.3559e+15,427.99,26.06,1.0587e+16,442.77
1495.92,56285.01,72.82,-94.20,1.0232e+16,1.3002e+15,427.90,25.67,9.7110e+15,442.81
1510.06,56299.04,72.82,-94.31,9.9229e+15,1.2817e+15,431.22,28.06,8.9024e+15,442.85
1524.12,56313.08,72.82,-94.42,9.2133e+15,1.2071e+15,439.30,31.59,8.1658e+15,442.88
1538.18,56327.11,72.82,-94.54,7.5678e+15,1.1202e+15,452.52,34.59,7.4900e+15,442.90
1552.26,56341.15,72.82,-94.65,6.3005e+15,1.0601e+15,484.05,36.91,6.8701e+15,442.93
1566.25,56355.18,72.82,-94.77,5.6377e+15,9.9386e+14,518.65,43.41,6.3051e+15,442.95
1580.35,56369.22,72.82,-94.88,5.2631e+15,1.0077e+15,532.52,45.17,5.7831e+15,442.96
1594.46,56383.26,72.82,-95.00,4.6029e+15,9.3660e+14,506.73,46.26,5.3043e+15,442.98
1608.48,56397.30,72.82,-95.11,4.7655e+15,8.8779e+14,475.29,40.02,4.8679e+15,442.99
1622.61,56411.34,72.83,-95.23,4.9938e+15,8.5309e+14,458.32,41.65,4.4648e+15,443.00
1636.65,56425.39,72.83,-95.34,4.8900e+15,8.3423e+14,458.16,41.23,4.0973e+15,443.01
1650.70,56439.43,72.83,-95.46,3.8002e+15,7.6767e+14,473.70,44.15,3.7600e+15,443.02
1664.77,56453.48,72.83,-95.57,3.1325e+15,7.3104e+14,499.37,53.59,3.4504e+15,443.03
1678.84,56467.53,72.83,-95.68,2.8263e+15,7.2121e+14,521.93,55.88,3.1662e+15,443.04
1692.93,56481.57,72.83,-95.80,2.7082e+15,6.7688e+14,525.37,58.66,2.9054e+15,443.04
1707.02,56495.62,72.83,-95.91,2.8539e+15,6.7814e+14,498.06,56.97,2.6661e+15,443.05
1721.12,56509.68,72.83,-96.03,2.6468e+15,6.5426e+14,459.70,51.22,2.4464e+15,443.05
1735.15,56523.73,72.83,-96.14,2.5426e+15,6.1151e+14,429.88,46.96,2.2460e+15,443.06
1749.27,56537.78,72.83,-96.26,2.5249e+15,6.0637e+14,430.44,44.83,2.0609e+15,443.06
1763.31,56551.84,72.83,-96.37,2.4215e+15,5.9019e+14,449.00,46.33,1.8921e+15,443.07
1777.45,56565.89,72.84,-96.49,1.9238e+15,5.6754e+14,464.62,50.40,1.7361e+15,443.07
1791.52,56579.95,72.84,-96.60,1.3244e+15,5.1287e+14,477.66,49.32,1.5938e+15,443.07
1805.59,56594.01,72.84,-96.71,1.3463e+15,5.0039e+14,483.32,44.73,1.4631e+15,443.07
1819.67,56608.07,72.84,-96.83,1.3403e+15,5.0009e+14,475.08,36.44,1.3432e+15,443.07
1833.76,56622.13,72.84,-96.94,1.4062e+15,4.9148e+14,452.45,27.32,1.2330e+15,443.08
1847.86,56636.20,72.84,-97.06,1.4307e+15,4.7313e+14,432.68,22.95,1.1319e+15,443.08
1861.97,56650.26,72.84,-97.17,1.4242e+15,4.5198e+14,432.29,20.98,1.0390e+15,443.08
1876.09,56664.33,72.84,-97.29,1.3819e+15,4.2351e+14,435.46,19.85,9.5376e+14,443.08
1890.12,56678.39,72.84,-97.40,1.2447e+15,4.0480e+14,437.68,19.75,8.7597e+14,443.08
1904.26,56692.46,72.84,-97.51,9.4613e+14,3.7604e+14,438.34,19.69,8.0407e+14,443.08
1918.32,56706.53,72.84,-97.63,8.0524e+14,3.5179e+14,438.19,18.92,7.3846e+14,443.08
1932.39,56720.60,72.85,-97.74,7.1173e+14,3.3311e+14,437.89,18.99,6.7820e+14,443.08
1946.55,56734.68,72.85,-97.86,6.0257e+14,3.2070e+14,437.68,18.64,6.2250e+14,443.08
1960.64,56748.75,72.85,-97.97,4.3554e+14,2.4974e+14,437.58,17.32,5.7168e+14,443.08
1974.73,56762.82,72.85,-98.09,4.4845e+14,1.3204e+14,437.52,17.86,5.2500e+14,443.08
1988.84,56776.90,72.85,-98.20,4.6798e+14,8.6667e+13,437.47,18.02,4.8213e+14,443.08
2002.95,56790.98,72.85,-98.31,0.0000e+00,0.0000e+00,437.40,18.84,4.4275e+14,443.09
2016.98,56805.06,72.85,-98.43,0.0000e+00,0.0000e+00,437.32,18.48,4.0680e+14,443.09
2031.12,56819.14,72.85,-98.54,0.0000e+00,0.0000e+00,437.22,17.80,3.7356e+14,443.09
2045.26,56833.22,72.85,-98.66,0.0000e+00,0.0000e+00,437.12,18.02,3.4303e+14,443.09
2059.32,56847.30,72.85,-98.77,0.0000e+00,0.0000e+00,437.02,18.80,3.1517e+14,443.09
2073.48,56861.38,72.85,-98.88,0.0000e+00,0.0000e+00,436.90,18.84,2.8940e+14,443.09
2087.56,56875.47,72.85,-99.00,0.0000e+00,0.0000e+00,436.81,19.62,2.6588e+14,443.09
2101.65,56889.56,72.85,-99.11,0.0000e+00,0.0000e+00,436.71,19.94,2.4427e+14,443.09
2115.75,56903.64,72.86,-99.23,0.0000e+00,0.0000e+00,436.59,20.31,2.2441e+14,443.09
2129.86,56917.73,72.86,-99.34,0.0000e+00,0.0000e+00,436.46,21.30,2.0617e+14,443.09
2143.97,56931.82,72.86,-99.46,0.0000e+00,0.0000e+00,436.33,20.89,1.8940e+14,443.09
2158.10,56945.91,72.86,-99.57,0.0000e+00,0.0000e+00,436.19,20.91,1.7400e+14,443.09
2172.24,56960.01,72.86,-99.68,0.0000e+00,0.0000e+00,436.07,21.32,1.5984e+14,443.09
2186.29,56974.10,72.86,-99.80,0.0000e+00,0.0000e+00,435.93,22.02,1.4692e+14,443.09
2200.44,56988.20,72.86,-99.91,0.0000e+00,0.0000e+00,435.78,22.75,1.3496e+14,443.09
2214.52,57002.29,72.86,-100.03,0.0000e+00,0.0000e+00,435.63,25.20,1.2405e+14,443.09
2228.69,57016.39,72.86,-100.14,0.0000e+00,0.0000e+00,435.50,25.73,1.1395e+14,443.09
2242.78,57030.49,72.86,-100.25,0.0000e+00,0.0000e+00,435.31,26.79,1.0473e+14,443.09
2256.88,57044.59,72.86,-100.37,0.0000e+00,0.0000e+00,435.16,27.01,9.6253e+13,443.09
2270.99,57058.69,72.86,-100.48,0.0000e+00,0.0000e+00,435.00,27.94,8.8462e+13,443.09
2285.20,57072.80,72.86,-100.59,0.0000e+00,0.0000e+00,434.86,29.72,8.1256e+13,443.09
2299.23,57086.90,72.87,-100.71,0.0000e+00,0.0000e+00,434.67,29.84,7.4718e+13,443.09
2313.37,57101.01,72.87,-100.82,0.0000e+00,0.0000e+00,434.51,28.84,6.8667e+13,443.09
2327.52,57115.11,72.87,-100.94,0.0000e+00,0.0000e+00,434.35,28.70,6.3106e+13,443.09
2341.67,57129.22,72.87,-101.05,0.0000e+00,0.0000e+00,434.22,31.97,5.7994e+13,443.09
