800.07,55286.55,80.82,-69.00,3.2556e+18,3.8357e+17,382.59,41.69,3.5500e+18,358.12
813.49,55300.21,80.82,-69.11,3.1657e+18,2.3170e+17,355.83,26.03,3.1806e+18,359.67
827.06,55313.86,80.82,-69.22,2.8401e+18,2.0749e+17,356.98,23.81,2.8475e+18,361.21
840.64,55327.52,80.81,-69.33,2.4432e+18,1.7646e+17,374.50,25.95,2.5508e+18,362.74
854.22,55341.17,80.81,-69.44,2.2251e+18,1.6488e+17,371.88,26.92,2.2864e+18,364.25
867.79,55354.83,80.80,-69.55,1.9913e+18,1.5585e+17,375.88,27.61,2.0505e+18,365.73
881.20,55368.48,80.80,-69.66,1.8390e+18,1.4080e+17,371.49,9.91,1.8424e+18,367.18
894.76,55382.14,80.80,-69.77,1.7022e+18,1.2993e+17,372.22,10.15,1.6542e+18,368.62
908.33,55395.79,80.79,-69.87,1.5192e+18,1.1509e+17,367.84,10.21,1.4860e+18,370.04
921.89,55409.45,80.79,-69.98,1.3153e+18,1.0220e+17,362.93,10.53,1.3356e+18,371.44
935.45,55423.11,80.78,-70.09,1.1932e+18,9.1349e+16,360.65,10.04,1.2011e+18,372.82
949.01,55436.77,80.78,-70.20,1.1544e+18,8.3770e+16,360.45,10.29,1.0806e+18,374.18
962.57,55450.43,80.78,-70.31,1.0792e+18,7.7410e+16,362.95,10.34,9.7274e+17,375.52
976.12,55464.09,80.77,-70.42,9.3014e+17,7.0557e+16,365.24,10.47,8.7607e+17,376.84
989.68,55477.74,80.77,-70.53,7.9950e+17,6.2376e+16,365.88,10.38,7.8938e+17,378.14
1003.23,55491.40,80.77,-70.64,7.1105e+17,5.8716e+16,366.09,10.54,7.1160e+17,379.42
1016.77,55505.06,80.76,-70.75,6.3475e+17,5.4693e+16,369.58,11.88,6.4178e+17,380.67
1030.32,55518.73,80.76,-70.85,5.8394e+17,4.8969e+16,375.10,11.57,5.7908e+17,381.91
1043.86,55532.39,80.75,-70.96,5.4272e+17,4.5011e+16,377.85,11.46,5.2273e+17,383.13
1057.40,55546.05,80.75,-71.07,4.9199e+17,4.1464e+16,374.22,11.28,4.7207e+17,384.33
1070.94,55559.71,80.75,-71.18,4.4075e+17,3.8235e+16,368.70,11.66,4.2650e+17,385.51
1084.48,55573.37,80.74,-71.29,3.9201e+17,3.4782e+16,363.09,12.23,3.8550e+17,386.67
1098.02,55587.04,80.74,-71.40,3.6026e+17,3.1685e+16,359.28,11.90,3.4858e+17,387.81
1111.55,55600.70,80.73,-71.51,3.3500e+17,2.8189e+16,357.39,11.95,3.1532e+17,388.94
1125.08,55614.36,80.73,-71.62,3.1292e+17,2.6762e+16,357.63,11.83,2.8534e+17,390.04
1138.77,55628.03,80.73,-71.72,2.7402e+17,2.4013e+16,363.45,11.70,2.5801e+17,391.14
1152.29,55641.69,80.72,-71.83,2.4096e+17,2.2121e+16,373.29,11.98,2.3367e+17,392.21
1165.82,55655.36,80.72,-71.94,2.0720e+17,1.9386e+16,381.88,12.95,2.1170e+17,393.25
1179.34,55669.03,80.71,-72.05,1.8329e+17,1.7359e+16,388.06,14.28,1.9187e+17,394.29
1192.86,55682.69,80.71,-72.16,1.5752e+17,1.5989e+16,392.19,16.13,1.7395e+17,395.30
1206.54,55696.36,80.71,-72.27,1.3607e+17,1.4504e+16,399.40,16.14,1.5759e+17,396.31
1220.05,55710.03,80.70,-72.37,1.3325e+17,1.3144e+16,412.02,15.41,1.4297e+17,397.29
1233.57,55723.69,80.70,-72.48,1.3211e+17,1.2902e+16,419.57,16.11,1.2976e+17,398.25
1247.08,55737.36,80.69,-72.59,1.1749e+17,1.1188e+16,420.26,16.30,1.1781e+17,399.19
1260.75,55751.03,80.69,-72.70,9.7149e+16,1.0652e+16,421.10,18.40,1.0687e+17,400.13
1274.26,55764.70,80.69,-72.81,7.9274e+16,9.7548e+15,422.43,17.57,9.7086e+16,401.04
