601.21,55440.99,-71.84,1.82,9.4108e+18,8.8562e+17,289.06,25.77,7.9423e+18,347.73
618.06,55458.03,-71.83,1.91,7.5694e+18,5.0738e+17,308.06,20.23,6.8835e+18,350.14
634.91,55475.09,-71.83,2.00,5.9498e+18,4.0427e+17,339.97,20.66,5.9722e+18,352.51
651.77,55492.14,-71.83,2.08,5.1744e+18,3.6766e+17,341.50,22.73,5.1870e+18,354.86
668.64,55509.19,-71.82,2.17,4.5612e+18,3.2935e+17,338.32,22.94,4.5096e+18,357.17
685.51,55526.25,-71.82,2.26,3.6053e+18,2.7557e+17,365.40,10.88,3.9247e+18,359.45
702.31,55543.30,-71.82,2.34,3.0991e+18,2.3463e+17,368.81,11.20,3.4213e+18,361.69
719.20,55560.35,-71.81,2.43,2.7967e+18,2.1461e+17,372.57,11.02,2.9832e+18,363.91
736.01,55577.40,-71.81,2.52,2.5497e+18,1.9455e+17,374.72,11.32,2.6055e+18,366.09
752.92,55594.46,-71.81,2.60,2.3170e+18,1.7664e+17,374.09,11.93,2.2761e+18,368.24
769.75,55611.51,-71.80,2.69,1.9388e+18,1.5432e+17,370.41,12.04,1.9914e+18,370.35
786.59,55628.56,-71.80,2.78,1.6692e+18,1.3589e+17,370.67,12.17,1.7438e+18,372.43
803.43,55645.62,-71.80,2.86,1.5717e+18,1.2548e+17,374.02,13.03,1.5283e+18,374.47
820.29,55662.67,-71.79,2.95,1.3345e+18,1.1354e+17,378.95,12.71,1.3405e+18,376.48
837.15,55679.72,-71.79,3.04,1.1606e+18,9.9580e+16,380.81,13.29,1.1768e+18,378.46
854.02,55696.78,-71.78,3.12,1.0362e+18,8.8056e+16,378.32,13.51,1.0338e+18,380.40
870.89,55713.83,-71.78,3.21,9.1789e+17,8.3735e+16,377.02,13.90,9.0889e+17,382.31
887.69,55730.88,-71.78,3.30,8.1838e+17,7.6809e+16,376.72,14.52,8.0018e+17,384.18
904.59,55747.94,-71.77,3.38,7.4953e+17,7.1035e+16,372.32,13.90,7.0452e+17,386.02
921.40,55764.99,-71.77,3.47,6.5731e+17,6.2974e+16,369.43,13.60,6.2114e+17,387.82
938.31,55782.04,-71.77,3.56,5.7824e+17,5.5941e+16,366.44,13.46,5.4764e+17,389.59
955.14,55799.10,-71.76,3.65,5.1617e+17,4.9819e+16,364.30,14.24,4.8346e+17,391.32
971.98,55816.15,-71.76,3.73,4.5309e+17,4.2945e+16,361.67,14.59,4.2709e+17,393.02
988.83,55833.21,-71.76,3.82,3.9964e+17,3.8128e+16,359.30,14.41,3.7752e+17,394.69
1005.68,55850.26,-71.75,3.91,3.5882e+17,3.3620e+16,362.75,15.22,3.3391e+17,396.32
1022.55,55867.31,-71.75,3.99,3.0890e+17,3.0678e+16,374.62,15.02,2.9551e+17,397.93
1039.42,55884.37,-71.75,4.08,2.7151e+17,2.5528e+16,387.93,14.68,2.6168e+17,399.49
1056.30,55901.42,-71.74,4.17,2.2447e+17,2.3409e+16,402.26,16.93,2.3185e+17,401.03
1073.19,55918.47,-71.74,4.25,1.7760e+17,2.0246e+16,399.04,19.72,2.0554e+17,402.54
1089.99,55935.53,-71.74,4.34,1.6048e+17,1.8478e+16,418.11,20.08,1.8242e+17,404.00
1106.90,55952.58,-71.73,4.43,1.5619e+17,1.7547e+16,447.20,21.26,1.6189e+17,405.44
1123.72,55969.64,-71.73,4.51,1.3938e+17,1.4645e+16,462.28,21.63,1.4383e+17,406.85
1140.56,55986.69,-71.73,4.60,1.2991e+17,1.3336e+16,447.57,21.09,1.2785e+17,408.22
1157.40,56003.74,-71.72,4.69,7.6787e+16,1.1892e+16,430.60,20.29,1.1369e+17,409.57
1174.25,56020.80,-71.72,4.77,8.9607e+16,1.1992e+16,427.77,21.29,1.0115e+17,410.88
1191.10,56037.85,-71.72,4.86,1.0937e+17,1.1416e+16,423.72,21.86,9.0037e+16,412.17
1207.97,56054.91,-71.71,4.95,1.0159e+17,1.0658e+16,414.46,19.73,8.0178e+16,413.42
1224.84,56071.96,-71.71,5.03,7.0228e+16,8.9716e+15,402.71,19.66,7.1429e+16,414.65
1241.72,56089.02,-71.71,5.12,5.9972e+16,7.6646e+15,383.83,19.65,6.3662e+16,415.85
1258.52,56106.07,-71.70,5.21,6.0548e+16,6.9575e+15,395.06,20.99,5.6795e+16,417.02
1275.42,56123.13,-71.70,5.29,5.2820e+16,6.1073e+15,416.40,22.98,5.0660e+16,418.16
1292.24,56140.18,-71.70,5.38,4.7467e+16,5.8038e+15,426.79,23.36,4.5231e+16,419.27
